Transaction_ID,Customer_ID,Date,Customer_Age,Gender,Country,Product_Category,Purchase_Amount,Quantity,Rating,Payment_Method,Order_Status
TXN-11307,CUST-400,14/09/2022,28,Female,Germany,Home,$439.93,9,2.6,bank_transfer,COMPLETE
TXN-11308,,05-16-2024,,Female,us, beauty ,392.76,-1,4.7,Cash,pending
TXN-11309, CUST_134 ,2022/04/16,59,Female,uk,Electronics,528.07,1,0.0,CC,Refunded
TXN-11310,CUST-212,08-25-2023,40 yrs,M,USA,Clothing,122.9,4,,CC,
TXN-11311,CUST-217,"Jul 30, 2022",63,Femal,DE,Beauty,450.31 USD,4,1.5,Credit Card,completed
TXN-11312,,"Apr 02, 2023",61,  Female  ,usa,Electronics,546.2,4,1.9,Credit Card,Completed
TXN-11313,CUST-364,10-06-2022,64,Male,CA,Electronics,429.1,two,1.5,Credit Card,Returned
TXN-11314,CUST-234,"Sep 14, 2023",34,Male,Deutschland,Clothing,124.46,2,3.9,Wire Transfer,COMPLETE
TXN-11315,CUST-147,08-04-2023,64,MALE,France,Home & Kitchen,,3,1.0,Cash,Refunded
TXN-11316,CUST-275,2023-10-10,,male,Deutschland,Clothing,38.83,8,3.1,paypal,Returned
TXN-11317, CUST_191 ,2024-06-29,45,Femal,france,Home & Kitchen,,1,1.0,Credit Card,Completed
TXN-11318,CUST-281,2022/09/17,26,Male,canada,Home,-$165.94,9,1.7,Cash,Returned
TXN-11319,,2023/09/11,31,M,FR,Electronics,44.25,8,4.4,credit_card,pending
TXN-11320,CUST-197,2022-01-31,37,female,us,Home,72.81,4,3.1,CC,pending
TXN-11321,CUST-202,"Nov 27, 2022",61,Female,United Kingdom,electronics,,1,4.5,Cash,completed
TXN-11322,CUST-223,02/01/2023,32,Female,Great Britain, Electronics ,512.9,2,,CC,canceled
TXN-11323,CUST-205,11-04-2023,74,Other,FR, Electronics ,31.69,3,2.2,Wire Transfer,Refunded
TXN-11324,CUST-227,03-09-2024,44,Female,Great Britain, beauty ,589.53,3,2.9,CC,Pending
TXN-11325,CUST-282,2022-11-23,52,  Female  ,Deutschland,Books,352.52 USD,1,1.4,credit_card,
TXN-11326,,"Aug 07, 2022",55,  Female  ,us,Beauty,€174.20,2,1.2,CC,
TXN-11327, CUST_140 ,26/11/2022,18,female,FR,Electronics,362.08,6,3.6,Cash,Cancelled
TXN-11328,CUST-352,01-30-2023,21,F,United States,Home,$344.64,8,99.0,bank_transfer,Completed
TXN-11329,CUST-377,24/06/2023,40,male,Germany,home,141.92,three,4.1,bank_transfer,Returned
TXN-11330,CUST-346,2022/10/12,67,Other,United Kingdom,Clothing,425.23,1,4.7,Wire Transfer,
TXN-11331,CUST-261,2024-04-06,57,F,UK,CLOTHING,253.21,3,3.9,PayPal,Completed
TXN-11332,CUST-394,"Oct 24, 2023",44 yrs,,U.S.A.,Beauty,$387.45,5,,CC,pending
TXN-11333,CUST-351,03-22-2023,64,M,,Home & Kitchen,322.6,7,1.5,Cash,Completed
TXN-11334, CUST_361 ,22/07/2022,56,F,Germany,Clothing,309.55,2,10.0,bank_transfer,Completed
TXN-11335,CUST-213,,29,M,UK,Clothing,88.5,3,3.3,credit_card,completed
TXN-11336,CUST-165,02-17-2022,19,female,United Kingdom, beauty ,$321.24,6,1.3,CC,Completed
TXN-11337, CUST_316 ,"May 08, 2022",49,  Female  ,USA,home,212.53,3,3.6,paypal,Pending
TXN-11338,CUST-376,2022/12/01,39,Femal,CA, beauty ,457.81,9,0.0,PayPal,Returned
TXN-11339, CUST_277 ,2023-08-14,999,male,Canada,Beauty,278.02,1,3.6,PayPal,canceled
TXN-11340,CUST-189,2023/10/22,61,Female,Deutschland,Home & Kitchen,157.58,9,1.6,paypal,Completed
TXN-11341,CUST-161,"Jul 22, 2024",44,,FR,,7.23,one,3.8,PayPal,completed
,CUST-335,"May 11, 2024",48,Femal,United States,Beauty,432.1,6,4.8,Credit Card,completed
TXN-11343,CUST-104,,39,M,germany,CLOTHING,-$167.36,6,4.6,,canceled
TXN-11344,,2023-06-25,37,  Female  ,U.S.A., beauty ,26.62,4,4.4,credit_card,canceled
TXN-11345,CUST-151,2022-01-17,63,F,Great Britain,Apparel,331.35,5,1.1,PayPal,
TXN-11346,CUST-232,"Apr 29, 2024",34,male,france, Electronics ,392.08 USD,5,3.8,Credit Card,completed
TXN-11347, CUST_234 ,10-09-2022,29,Female,U.S.A.,Beauty & Health,432.39 USD,2,1.3,Cash,pending
,CUST-341,2023-02-14,30,Femal,us,Apparel,558.27,8,1.9,Cash,Refunded
TXN-11349,CUST-275,"Nov 17, 2022",59,Female,canada,home,373.15,8,1.3,bank_transfer,pending
TXN-11350,CUST-355,02-07-2023,39,female,Germany,Beauty & Health,€78.36,6,3.3,CC,completed
TXN-11351,CUST-314,"Apr 11, 2023",24,female,Great Britain,home,592.52,2,1.5,Cash,Cancelled
TXN-11352,CUST-290,2024-09-17,19,Male,United States,books,88.26,7,4.8,CC,Pending
TXN-11353,CUST-305,2024/08/18,21,M,germany,Electronics,143.5,4,2.1,Wire Transfer,COMPLETE
TXN-11354,CUST-192,2022-08-18,21,Female,uk,Clothing,441.4,9,4.8,Cash,pending
TXN-11355,CUST-394,2022-05-23,24,,DE,Electronics,22.13,3,2.9,paypal,Returned
TXN-11356,CUST-151,"Jun 01, 2024",51,  Female  ,UK,Home & Kitchen,246.29,7,4.7,credit_card,pending
TXN-11357,CUST-220,01/04/2022,,Femal,FR,Books,289.97,7,2.5,Cash,Cancelled
TXN-11358,CUST-295,04-11-2024,37,Femal,Great Britain,books,307.91,7,2.5,Wire Transfer,COMPLETE
TXN-11359, CUST_176 ,2023-07-05,,Male,germany,Electronics,522.49,2,2.0,CC,COMPLETE
,CUST-104,2024-06-07,54,Femal,germany,Beauty,$270.08,9,,Wire Transfer,
TXN-11361, CUST_355 ,2024-03-14,22,male,UK, Electronics ,133.96,7,1.3,CC,pending
TXN-11362, CUST_364 ,08-27-2024,30,Female,U.S.A.,home,262.3,3,4.8,Wire Transfer,Cancelled
TXN-11363,CUST-261,2022/12/04,49,F,U.S.A.,electronics,400.56,,2.7,Cash,Cancelled
TXN-11364,CUST-253,01-24-2023,31,Male,uk,Books,57.23,8,1.5,Wire Transfer,completed
TXN-11365,CUST-390,05/08/2024,24,,, Electronics ,528.06,2,,,canceled
TXN-11366, CUST_150 ,03/05/2022,27,  Female  ,,home,101.07,5,1.2,Credit Card,Returned
TXN-11367,CUST-130,2022/06/01,54,,france,Beauty & Health,107.28,6,5.0,bank_transfer,Pending
TXN-11368,CUST-230,"Sep 16, 2024",46,male,United Kingdom,Beauty,$218.31,7,1.3,PayPal,
TXN-11369,CUST-149,2023-11-16,74,Other,USA,Beauty,311.26,6,3.7,Cash,Cancelled
TXN-11370,CUST-271,2022/09/04,50,F,uk,electronics,11.66,7,1.5,bank_transfer,pending
TXN-11371,CUST-284,05-17-2023,70,,Canada,Electronics,120.86,8,4.3,credit_card,Returned
TXN-11372,CUST-231,"Jan 19, 2024",57,M,us, beauty ,55.95,5,,Credit Card,canceled
TXN-11373,CUST-310,09-28-2022,,  Female  ,usa,Books,491.13,4,0.0,CC,completed
TXN-11374, CUST_201 ,2022/12/28,68,Other,Canada,Home & Kitchen,$279.65,7,1.5,CC,Cancelled
TXN-11375,CUST-375,06/09/2022,69,Femal,DE, Electronics ,407.21,,3.6,CC,
TXN-11376, CUST_245 ,"Mar 18, 2022",36,Male,USA,,580.64,1,3.7,Cash,Cancelled
,CUST-361,14/01/2022,61,Female,Canada,Books,,10,4.7,Credit Card,COMPLETE
TXN-11378,CUST-328,30/01/2023,51,female,canada,books,€296.03,,1.7,bank_transfer,Pending
TXN-11379,CUST-295,15/12/2022,24,,DE,electronics,341.53,,4.5,Wire Transfer,
TXN-11380,CUST-337,2024/02/19,56,MALE,germany,Clothing,$168.49,7,3.0,PayPal,pending
TXN-11381,CUST-174,11-17-2022,57,Femal,United States,Apparel,290.76,1,1.5,CC,Returned
TXN-11382,CUST-272,03/11/2023,47,MALE,DE,books,$168.13,10,1.6,paypal,canceled
TXN-11383,,19/04/2022,53,Femal,us,Electronics,300.12,9,2.1,Wire Transfer,COMPLETE
TXN-11384,CUST-136,"Jan 08, 2023",68,Femal,UK,CLOTHING,€279.03,9,3.4,Cash,Pending
TXN-11385, CUST_275 ,2024/06/07,25,Other,france,Books,$282.95,-1,3.8,,Cancelled
TXN-11386,CUST-262,"Mar 09, 2024",22,Male,Great Britain,Home,321.66,1,5.0,CC,Cancelled
TXN-11387,CUST-236,"Oct 12, 2022",41,male,UK,,554.95,7,4.4,Wire Transfer,Cancelled
TXN-11388,CUST-302,2022/11/11,70,MALE,United Kingdom, Electronics ,565.01,7,3.8,Wire Transfer,completed
TXN-11389,CUST-327,"May 31, 2022",68,MALE,U.S.A.,CLOTHING,€388.87,9,3.3,Credit Card,Completed
TXN-11390,CUST-285,2024-02-02,40,Male,,Home,$474.14,7,3.2,credit_card,Returned
TXN-11391,CUST-366,"Jul 04, 2024",48 yrs,Other,CA,CLOTHING,292.29,8,2.4,Credit Card,Pending
TXN-11392,CUST-311,"Jan 30, 2022",60,Other,france,Books,345.14,6,1.4,paypal,Completed
TXN-11393, CUST_111 ,04-09-2023,71,female,USA,Apparel,87.75,-1,1.2,paypal,Cancelled
TXN-11394, CUST_220 ,2024/08/07,72,,UK,home,518.47,6,2.7,Credit Card,pending
TXN-11395,CUST-140,18/03/2023,60,  Female  ,U.S.A.,Apparel,213.8,10,2.6,credit_card,Refunded
TXN-11396,CUST-303,"May 30, 2023",51,Female,DE,Clothing,$271.11,,1.4,Cash,Cancelled
TXN-11397, CUST_132 ,"Feb 24, 2022",62,MALE,Canada,Beauty & Health,$65.93,1,3.2,Wire Transfer,Returned
,CUST-342,2022-04-11,43,M,Great Britain, beauty ,317.72,7,,bank_transfer,COMPLETE
TXN-11399,CUST-113,"Jan 20, 2024",59,F,FR, beauty ,,7,4.2,CC,
TXN-11400,CUST-368,"Jul 13, 2022",38,M,usa,Home,219.83,9,1.2,PayPal,Cancelled
TXN-11401,CUST-142,2022/10/10,66,Femal,canada,electronics,,7,1.3,bank_transfer,Pending
TXN-11402, CUST_179 ,"Jun 16, 2023",58,  Female  ,canada,home,114.26,9,4.6,Wire Transfer,canceled
TXN-11403, CUST_299 ,21/02/2022,45,MALE,Great Britain,Electronics,€354.96,,4.2,credit_card,Refunded
TXN-11404,CUST-226,2022-08-13,49,,UK,Home & Kitchen,$474.47,3,1.9,Wire Transfer,COMPLETE
TXN-11405,CUST-326,2022/02/06,,M,United States,Apparel,533.95,3,2.3,Cash,canceled
TXN-11406,CUST-167,2022/03/09,53,male,FR,books,280.52,9,4.5,paypal,completed
TXN-11407,CUST-187,2022/08/20,42,Male,CA,books,,5,,CC,Refunded
TXN-11408, CUST_282 ,"Feb 19, 2023",68,Female,canada, beauty ,18.16 USD,4,3.4,paypal,pending
TXN-11409,CUST-266,08-14-2022,67,Female,germany,Electronics,$106.13,6,4.0,CC,Pending
TXN-11410,CUST-339,25/06/2022,21,F,us,books,$368.23,1,4.6,credit_card,Cancelled
TXN-11411,CUST-376,2022/10/22,20,MALE,germany,Beauty,$320.47,4,,bank_transfer,Refunded
TXN-11412,CUST-380,2022-01-04,23,F,france,Beauty & Health,-$106.36,1,3.8,Wire Transfer,Completed
TXN-11413,CUST-376,2024/07/18,55,Female,germany, beauty ,26.5,4,2.4,Wire Transfer,COMPLETE
TXN-11414, CUST_333 ,09/11/2022,54,male,FR,electronics,€290.09,,3.2,paypal,Completed
TXN-11415,CUST-388,2023-11-29,59,  Female  ,Great Britain,Clothing,243.89,8,3.6,paypal,Refunded
TXN-11416,CUST-373,"Dec 07, 2022",21,female,U.S.A.,Beauty,210.05,9,2.4,bank_transfer,Completed
TXN-11417,CUST-277,"Jan 14, 2022",21,M,canada,Home,101.42,10,2.9,Wire Transfer,pending
TXN-11418,CUST-216,22/01/2022,42,F,United Kingdom,Books,247.8,10,4.9,credit_card,Completed
TXN-11419,CUST-326,2024-06-21,52,,us,Home & Kitchen,68.34 USD,5,10.0,PayPal,canceled
TXN-11420,CUST-311,2024-02-18,70 yrs,female,usa,Electronics,233.74,5,3.6,Wire Transfer,pending
TXN-11421,,"Sep 19, 2024",45,male,us,Electronics,13.12,4,2.4,credit_card,Pending
TXN-11422, CUST_367 ,16/05/2023,51,female,usa,home,385.17,2,5.0,credit_card,Pending
TXN-11423,CUST-169,2022-02-16,50,Female,France,Electronics,,8,2.7,Wire Transfer,pending
TXN-11424,CUST-340,25/10/2022,62,female,, beauty ,$138.22,1,1.8,Wire Transfer,completed
TXN-11425,,21/06/2022,,Femal,FR,electronics,$198.60,7,3.1,Cash,
TXN-11426,CUST-344,04-13-2022,47,male,United States,Home & Kitchen,87.64,7,4.0,Wire Transfer,Pending
TXN-11427,CUST-320,"Dec 10, 2022",75,MALE,us, Electronics ,346.66,2,4.5,PayPal,completed
TXN-11428,CUST-218,2022/12/26,38,MALE,United States,Home & Kitchen,284.4,6,1.8,Wire Transfer,canceled
TXN-11429,CUST-380,05-14-2023,31 yrs,M,canada,books,382.86,2,99.0,Cash,canceled
TXN-11430,CUST-310,01-14-2022,54,male,United States,Apparel,419.89,-1,3.1,bank_transfer,Completed
TXN-11431,CUST-323,2022/12/08,18,,uk, beauty ,531.06,7,1.5,CC,canceled
TXN-11432,CUST-183,2024/05/27,,male,DE,Beauty,485.02,,3.7,CC,pending
TXN-11433,CUST-299,2022/10/04,75,Other,Great Britain,books,186.52,6,3.1,CC,COMPLETE
TXN-11434,CUST-212,22/01/2022,36,M,UK,Home,576.81,4,1.1,Credit Card,completed
TXN-11435,CUST-316,26/05/2024,,Female,usa,home,247.76,4,4.8,Credit Card,Completed
TXN-10332,CUST-364,05-26-2022,70,Femal,UK,CLOTHING,300.14,2,3.4,CC,Returned
TXN-11437,CUST-239,2022/09/08,39,  Female  ,canada, Electronics ,,8,2.6,Credit Card,pending
TXN-11438,CUST-372,"Sep 23, 2024",42,MALE,Great Britain,Home,542.41,3,2.6,bank_transfer,Refunded
TXN-11439,CUST-311,2024-02-02,41,Other,FR,electronics,220.32,,3.9,PayPal,COMPLETE
TXN-11440, CUST_135 ,"Sep 04, 2024",43,Femal,UK,home,564.15,,1.0,paypal,completed
TXN-11441, CUST_248 ,09-15-2024,,Female,,,171.85 USD,6,3.4,CC,Refunded
TXN-11442,,2023/11/27,33,  Female  ,U.S.A.,books,-$82.36,4,4.2,PayPal,Refunded
TXN-11443,CUST-239,2023/04/06,34,male,Deutschland,Books,331.64,8,3.2,bank_transfer,Cancelled
TXN-11444,CUST-351,07-21-2024,45,M,germany,Home & Kitchen,494.52,8,5.0,Credit Card,Pending
TXN-11445, CUST_109 ,2023/02/05,63,F,Great Britain, Electronics ,525.03,1,2.9,bank_transfer,pending
TXN-11446, CUST_373 ,10-10-2022,58,F,Deutschland,Home & Kitchen,$376.29,2,,Wire Transfer,Cancelled
TXN-11447, CUST_152 ,2023/08/17,74,MALE,United Kingdom,Electronics,€107.17,9,2.5,Cash,Pending
TXN-11448,CUST-164,2024/05/04,35,Male,USA,home,€373.29,10,4.0,Cash,COMPLETE
TXN-11449,CUST-104,"Mar 25, 2024",18,Other,United Kingdom,Electronics,470.49 USD,7,2.2,PayPal,COMPLETE
TXN-11450,,03-22-2024,44,Femal,Germany,electronics,330.48,5,4.6,credit_card,Refunded
TXN-11451, CUST_211 ,2024-09-19,71,male,CA,books,100.21,3,3.0,Wire Transfer,COMPLETE
TXN-11452,CUST-259,03/12/2023,70,Male,USA, Electronics ,299.24,,1.3,paypal,pending
TXN-11453,CUST-355,2022/06/03,34,MALE,France,Home & Kitchen,238.02,5,2.3,bank_transfer,Cancelled
TXN-11454,CUST-337,2023/10/01,58,Femal,france,Apparel,€163.46,3,4.8,,
TXN-11455,CUST-116,"Nov 07, 2022",20,M,USA,Clothing,$431.73,5,2.4,paypal,Returned
TXN-11456,CUST-174,03-29-2024,46,Male,USA,Books,286.29,1,4.3,Wire Transfer,Cancelled
TXN-11457, CUST_300 ,,62,Male,USA,books,7.72,6,,paypal,completed
TXN-11458, CUST_340 ,,58,M,Deutschland,Apparel,367.32,1,4.3,credit_card,pending
TXN-11459, CUST_228 ,2023-08-31,28,M,DE,home,388.84 USD,1,2.2,Credit Card,canceled
TXN-11460,CUST-106,2022-11-10,49,F,germany,Home,464.01,10,1.3,CC,Pending
TXN-11461, CUST_227 ,2023-11-08,52 yrs,M,CA,electronics,134.97,4,2.4,Cash,Pending
TXN-11462,CUST-326,,65,Femal,UK,Beauty & Health,154.83,8,2.4,Cash,canceled
TXN-11463,CUST-117,06-18-2024,61,F,United Kingdom,Beauty,487.94 USD,8,3.5,Credit Card,Returned
TXN-11464, CUST_148 ,2023/05/30,62,,germany,books,360.25,9,4.6,Cash,Returned
TXN-11465,CUST-206,03-30-2022,52,MALE,Great Britain, Electronics ,323.67,5,4.1,paypal,COMPLETE
TXN-10101,CUST-259,21/01/2024,72,female,canada,CLOTHING,459.08,7,1.5,bank_transfer,Completed
TXN-11467,CUST-181,2024-07-29,24,M,UK,Books,194.88,4,4.7,,pending
TXN-11468,CUST-121,"Feb 02, 2022",43,  Female  ,DE,,-$198.96,5,,Credit Card,Returned
TXN-11469,CUST-381,"Sep 12, 2022",74,M,USA, Electronics ,,4,4.3,paypal,Returned
TXN-11470,CUST-229,2024-09-17,23,Other,Deutschland,Home,$141.88,1,3.7,paypal,pending
TXN-11471,CUST-252,07-31-2024,49,Other,us,Electronics,441.03,,1.5,Credit Card,Refunded
TXN-11472, CUST_126 ,2022/06/27,51,MALE,U.S.A.,Apparel,,5,1.5,CC,canceled
TXN-11473,CUST-211,06-15-2024,48,Male,,Home & Kitchen,171.82,3,4.5,,Pending
TXN-11474,CUST-220,23/05/2022,25,  Female  ,UK,Beauty & Health,456.1,10,3.3,Credit Card,COMPLETE
TXN-11475,CUST-266,2023/03/03,71,female,Germany,Books,342.45,1,4.6,paypal,Pending
TXN-11476, CUST_241 ,2022-11-09,23,Other,germany,Beauty,270.87,5,1.4,Credit Card,Completed
TXN-11477,CUST-302,"Aug 07, 2024",69,female,Canada, Electronics ,296.56,10,4.6,credit_card,Cancelled
TXN-11478,CUST-104,"Jan 20, 2023",45 yrs,Male,U.S.A.,Apparel,$486.33,7,1.3,PayPal,completed
TXN-11479,CUST-397,"Jun 24, 2023",46,M,germany,CLOTHING,382.79,5,4.2,bank_transfer,Refunded
TXN-11480,CUST-343,05-31-2023,46,Male,france,Beauty,401.84,7,4.2,paypal,pending
TXN-11481,CUST-179,"Mar 14, 2023",20,Male,Canada,Apparel,7.85,10,2.1,PayPal,Refunded
TXN-11482,CUST-145,"Feb 25, 2023",50,Female,U.S.A.,CLOTHING,22.0,4,4.4,CC,Returned
TXN-11483,CUST-355,,30,  Female  ,UK,Beauty,204.37,9,3.5,paypal,completed
TXN-11484, CUST_273 ,"Sep 07, 2024",64,Other,Germany,home,70.41,7,2.9,bank_transfer,Returned
TXN-11485,CUST-130,2022/05/24,54,female,UK,Beauty & Health,,6,1.6,CC,Pending
TXN-11486, CUST_178 ,16/03/2024,,female,,Home,$351.63,6,1.2,CC,completed
TXN-11487,CUST-154,18/01/2023,73,female,germany,Beauty,,1,4.7,bank_transfer,Cancelled
TXN-11488, CUST_219 ,2024/07/10,29,F,France,books,18.78,,3.1,paypal,pending
TXN-11489,CUST-385,"Feb 24, 2022",30,Other,,,$285.54,1,1.9,Cash,Cancelled
TXN-11490,CUST-277,2023-11-18,21,male,germany,Home & Kitchen,209.33,5,3.3,credit_card,COMPLETE
TXN-11491,CUST-324,2024/02/21,27,female,United Kingdom,Apparel,87.87,,4.0,credit_card,completed
TXN-11492,CUST-110,2022-02-25,50,  Female  ,uk,home,162.57,8,0.0,Wire Transfer,Returned
TXN-11493,CUST-283,2024-04-29,29 yrs,Male,United States,electronics,405.04,2,4.8,credit_card,Refunded
TXN-11494,CUST-228,04-10-2022,39,MALE,,Beauty & Health,119.66 USD,2,3.3,paypal,Cancelled
TXN-11495,CUST-348,12-09-2023,46,M,uk,Home,515.79,9,2.2,PayPal,Completed
TXN-11496,,2022/05/05,,  Female  ,UK,CLOTHING,116.91,1,2.4,PayPal,pending
TXN-11497,CUST-350,2024-01-28,71,Femal,us,Beauty & Health,436.31,2,4.1,Credit Card,Refunded
TXN-11498, CUST_195 ,13/06/2023,51,  Female  ,U.S.A., Electronics ,$79.70,3,2.7,credit_card,canceled
TXN-11499,CUST-265,"Sep 17, 2024",28,M,UK, Electronics ,347.78,9,2.3,credit_card,Pending
TXN-11500,CUST-240,05/07/2024,38,,DE,Electronics,€435.78,1,2.8,Cash,canceled
TXN-11501,,2022-11-15,61 yrs,female,France,Beauty,114.87,7,4.8,paypal,Cancelled
TXN-11502, CUST_371 ,01/10/2023,51 yrs,male,usa,Beauty,162.19,1,1.5,Credit Card,Refunded
TXN-11503,,01/01/2022,57,male,FR,home,505.09,2,3.8,CC,completed
TXN-11504,CUST-377,2022/05/04,64,MALE,Canada,Books,113.99,4,4.8,bank_transfer,Returned
TXN-11505,CUST-100,2022-07-29,41,  Female  ,FR,CLOTHING,71.05,8,4.0,Cash,COMPLETE
TXN-11506,CUST-359,2024/05/02,,  Female  ,Deutschland,Books,-$79.06,5,4.3,CC,COMPLETE
TXN-11507,CUST-194,2022-02-26,61,Other,USA, beauty ,104.30 USD,8,2.2,credit_card,
TXN-11508,CUST-286,11/05/2023,42,Femal,france, Electronics ,213.31,1,1.5,Credit Card,completed
TXN-11509,CUST-222,2024/05/11,,M,germany,Electronics,€477.73,7,2.3,credit_card,
TXN-11510,CUST-132,"Sep 20, 2023",42 yrs,M,FR, Electronics ,€380.73,7,,credit_card,
TXN-11511,CUST-375,2023-09-24,25,Other,Germany,Home & Kitchen,479.92,-1,3.1,CC,COMPLETE
TXN-11512,CUST-197,2023-10-14,66,Male,U.S.A.,Home & Kitchen,377.36,7,1.7,paypal,canceled
TXN-11513,CUST-354,18/04/2024,54,  Female  ,USA, Electronics ,197.89,9,,bank_transfer,Completed
TXN-11514,CUST-178,2024/01/30,19,  Female  ,,,-$136.46,5,,credit_card,Cancelled
TXN-11515,CUST-265,05-07-2023,48,,france,electronics,209.69,3,2.3,PayPal,Refunded
TXN-10346,CUST-264,2022/04/13,59,Female,canada,Books,454.7,,3.9,credit_card,Cancelled
TXN-11517, CUST_367 ,11-15-2023,61,female,France, Electronics ,232.34 USD,5,4.8,PayPal,Completed
TXN-10012,CUST-122,2023-12-16,46,F,germany,CLOTHING,,3,4.9,Credit Card,canceled
TXN-11519,CUST-166,"Apr 13, 2024",33,Femal,Deutschland,Books,85.75,9,2.9,Wire Transfer,Completed
TXN-11520, CUST_116 ,"Oct 18, 2022",57,Other,Germany,Books,$424.15,4,2.5,bank_transfer,Completed
TXN-11521,CUST-348,2023-02-03,58,MALE,Deutschland, Electronics ,123.88,4,,Credit Card,
TXN-11522, CUST_116 ,2022/02/04,75,Male,usa,Beauty & Health,234.24,4,3.2,,Cancelled
TXN-11523,CUST-298,07-18-2024,52,M,U.S.A.,Beauty & Health,88.54,5,2.3,Cash,Refunded
TXN-11524,CUST-369,"Apr 25, 2023",32,  Female  ,UK,Clothing,$165.56,4,3.0,Cash,pending
,CUST-231,06-12-2022,58,F,U.S.A.,home,578.18,2,10.0,Wire Transfer,COMPLETE
TXN-11526, CUST_213 ,2024/05/31,42,female,Canada, beauty ,458.69,1,,Cash,pending
TXN-11527,CUST-136,2024/07/13,74,  Female  ,UK,home,457.83,7,1.8,PayPal,canceled
TXN-11528, CUST_206 ,06/03/2022,65,Other,UK,Beauty & Health,€59.74,10,4.3,Wire Transfer,COMPLETE
TXN-11529,CUST-140,2022/12/27,,M,,Books,22.1,5,2.6,Cash,Returned
TXN-11530,CUST-131,03/01/2024,27,Other,United States,Beauty,€68.08,10,1.8,Credit Card,Completed
TXN-11531,CUST-312,02-20-2024,,Female,Great Britain,Apparel,394.73,10,4.0,CC,Cancelled
TXN-11532,CUST-129,"Mar 11, 2022",74,M,usa,Apparel,13.4,7,1.5,PayPal,completed
TXN-11533,CUST-236,2023/04/29,32,Other,canada,Electronics,40.23,-1,1.1,CC,COMPLETE
TXN-11534,CUST-136,2023/08/13,26,Femal,france, beauty ,54.88,2,3.8,paypal,completed
TXN-11535,CUST-139,06-23-2023,40,Female,usa,Books,148.1,10,2.0,CC,Pending
TXN-11536,CUST-365,2022/11/28,43,Female,CA,electronics,144.75,2,1.9,CC,pending
TXN-11537, CUST_218 ,2022/12/23,44,Other,Canada,Books,204.94,10,1.5,bank_transfer,Pending
TXN-11538,CUST-197,2023-02-18,46,F,Great Britain,Clothing,-$151.50,10,1.3,credit_card,canceled
TXN-11539, CUST_227 ,,42,female,France,Books,189.9,6,2.4,paypal,Refunded
TXN-11540,CUST-191,12/06/2022,39,F,UK, Electronics ,,7,4.5,bank_transfer,Refunded
TXN-11541,CUST-385,"Apr 19, 2022",43,F,United Kingdom,Electronics,371.25,10,2.2,Credit Card,pending
TXN-11542,CUST-154,05-03-2023,51,MALE,FR,,89.99,5,2.2,,COMPLETE
TXN-11543,CUST-395,01/03/2024,31,F,,Apparel,549.06,7,1.9,,Cancelled
TXN-11544,CUST-334,20/06/2024,54,Other,Canada,books,254.17,4,3.4,Wire Transfer,Refunded
TXN-11545,CUST-318,"Jan 29, 2023",73,Other,USA,Home & Kitchen,403.88 USD,1,4.2,PayPal,Pending
TXN-11546,CUST-185,2022/03/05,68,Female,UK,Books,571.6,2,2.4,Wire Transfer,Completed
TXN-11547,CUST-381,2022-02-08,75,Other,United States,electronics,393.01 USD,4,2.0,CC,Refunded
TXN-11548,CUST-272,2023/01/19,73,F,,Apparel,320.95,9,3.3,bank_transfer,pending
TXN-11549,CUST-373,31/01/2022,44,  Female  ,UK,books,574.58,9,3.5,bank_transfer,
TXN-11550,CUST-326,"Dec 17, 2023",37,Femal,United Kingdom,Electronics,209.77,5,2.9,credit_card,completed
TXN-11551,CUST-261,2023/10/15,27,Male,United Kingdom,Beauty & Health,396.25,,0.0,Cash,COMPLETE
TXN-11552,CUST-266,07-20-2022,52,MALE,USA,electronics,39.02,2,4.2,Credit Card,Completed
TXN-11553,CUST-311,11-27-2023,37,Femal,United States,electronics,490.47,4,2.2,Cash,canceled
TXN-11554,CUST-320,30/01/2024,67,  Female  ,UK,,222.93,2,3.0,paypal,Completed
TXN-11555,CUST-265,26/06/2023,44,Other,France,Books,91.13,10,3.2,Cash,pending
TXN-11556,CUST-388,2022-01-25,31 yrs,MALE,FR, Electronics ,$363.95,5,3.2,bank_transfer,canceled
TXN-11557,CUST-292,09/04/2024,74,female,DE, beauty ,$135.12,1,1.3,Wire Transfer,canceled
TXN-11558,CUST-230,"Jan 04, 2023",42,Female,UK, Electronics ,461.43,7,3.0,Cash,Refunded
TXN-11559,CUST-331,2024-06-04,45,,UK,,282.6,,2.9,credit_card,pending
TXN-11560,CUST-303,2023/11/30,46,Other,france,Home & Kitchen,43.03,1,4.8,Wire Transfer,completed
TXN-11561, CUST_117 ,02/05/2024,,  Female  ,United States, beauty ,179.22,7,4.2,bank_transfer,COMPLETE
TXN-11562,CUST-108,2023/05/01,54,male,Deutschland,Apparel,,5,2.5,bank_transfer,Pending
TXN-10490,CUST-254,2023/09/26,35,male,Canada,Beauty,€136.79,9,3.0,bank_transfer,canceled
TXN-11564, CUST_213 ,2024-03-31,61,Other,CA,Beauty & Health,315.2,4,2.8,credit_card,Pending
TXN-11565,CUST-261,"Oct 03, 2023",27,Male,uk,Electronics,389.9,two,1.9,bank_transfer,Completed
TXN-11566, CUST_241 ,2023-08-06,54,F,UK,Beauty & Health,442.64 USD,6,4.6,CC,Cancelled
